Time;Input Voltage;Output Voltage;Input Frequency;Load;Battery Level;Temperature
06:26:46;240;212;50;0;100;30
06:27:16;248;218;50;0;100;30
06:27:46;246;216;50;0;100;30
06:28:16;246;216;50;0;100;30
06:28:46;244;214;50;0;100;30
06:29:16;238;212;50;0;100;30
06:29:46;240;212;50;0;100;30
06:30:16;238;212;50;0;100;30
06:30:46;240;214;50;0;100;30
06:31:16;248;218;50;0;100;30
06:31:46;246;216;50;0;100;30
06:32:16;244;214;50;0;100;30
06:32:46;240;212;50;0;100;30
06:33:16;238;212;50;0;100;30
06:33:46;238;210;50;0;100;30
06:34:16;242;214;50;0;100;30
06:34:46;248;216;50;0;100;30
06:35:16;246;216;50;0;100;30
06:35:46;242;214;50;0;100;30
06:36:16;234;206;50;0;100;30
06:36:46;234;208;50;0;100;29
06:37:16;236;208;50;0;100;30
06:37:46;240;212;50;0;100;30
06:38:16;234;206;50;0;100;30
06:38:46;238;212;50;0;100;30
06:39:16;238;212;50;0;100;30
06:39:46;238;208;50;0;100;30
06:40:16;236;208;50;0;100;30
06:40:46;238;212;50;0;100;30
06:41:16;240;212;50;0;100;30
06:41:46;242;214;50;0;100;30
06:42:16;244;214;50;0;100;30
06:42:46;246;216;50;0;100;30
06:43:16;246;216;50;0;100;30
06:43:46;242;214;50;0;100;30
06:44:16;242;214;50;0;100;30
06:44:46;242;214;50;0;100;30
06:45:16;246;214;50;0;100;30
06:45:46;246;216;50;0;100;30
06:46:16;248;220;50;0;100;30
06:46:46;246;216;50;0;100;30
06:47:16;248;216;50;0;100;30
06:47:46;244;214;50;0;100;30
06:48:16;244;214;50;0;100;30
06:48:46;242;214;50;0;100;30
06:49:16;238;212;50;0;100;30
06:49:46;236;208;50;0;100;30
06:50:16;236;208;50;0;100;30
06:50:46;236;208;50;0;100;30
06:51:16;236;206;50;0;100;30
06:51:46;236;210;50;0;100;30
06:52:16;236;208;50;0;100;30
06:52:46;236;208;50;0;100;30
06:53:16;232;232;50;0;100;30
06:53:46;230;230;50;0;100;30
06:54:16;232;232;50;0;100;30
06:54:46;234;234;50;0;100;30
06:55:16;232;232;50;0;100;30
06:55:46;238;210;50;0;100;30
06:56:16;244;214;50;0;100;30
06:56:46;242;214;50;0;100;30
06:57:16;240;212;50;0;100;30
06:57:46;242;214;50;0;100;30
06:58:16;242;214;50;0;100;30
06:58:46;238;212;50;0;100;30
06:59:16;242;214;50;0;100;30
06:59:46;244;214;50;0;100;30
07:00:16;240;212;50;0;100;30
07:00:46;242;212;50;0;100;30
07:01:16;238;212;50;0;100;30
07:01:46;240;212;50;0;100;30
07:02:16;240;212;50;0;100;30
07:02:46;234;234;50;0;100;30
07:03:16;236;236;50;0;100;30
07:03:46;236;236;50;0;100;30
07:04:16;234;234;50;0;100;30
07:04:46;234;234;50;0;100;30
07:05:16;234;234;50;0;100;30
07:05:46;236;236;50;0;100;30
07:06:16;238;212;50;0;100;30
07:06:46;238;212;50;0;100;30
07:07:16;240;212;50;0;100;30
07:07:46;238;212;50;0;100;30
07:08:16;244;214;50;0;100;30
07:08:46;246;216;50;0;100;30
07:09:16;248;220;50;0;100;30
07:09:46;240;212;50;0;100;30
07:10:16;244;214;50;0;100;30
07:10:46;252;222;50;0;100;30
07:11:16;248;216;50;0;100;30
07:11:46;246;216;50;0;100;30
07:12:16;246;216;50;0;100;30
07:12:46;246;216;50;0;100;30
07:13:16;240;212;50;0;100;30
07:13:46;238;210;50;0;100;30
07:14:16;240;212;50;0;100;30
07:14:46;240;212;50;0;100;30
07:15:16;238;210;50;0;100;30
07:15:46;242;212;50;0;100;30
07:16:16;240;212;50;0;100;30
07:16:46;238;212;50;0;100;30
07:17:16;238;208;50;0;100;30
07:17:46;240;212;50;0;100;30
07:18:16;246;216;50;0;100;30
07:18:46;242;214;50;0;100;30
07:19:16;242;214;50;0;100;30
07:19:46;246;216;50;0;100;30
07:20:16;246;216;50;0;100;30
07:20:46;246;216;50;0;100;30
07:21:16;248;220;50;0;100;30
07:21:46;246;216;50;0;100;30
07:22:16;244;216;50;0;100;30
07:22:46;246;216;50;0;100;30
07:23:16;248;220;50;0;100;30
07:23:46;248;218;50;0;100;30
07:24:16;238;214;50;0;100;30
07:24:46;234;208;50;0;100;30
07:25:16;232;232;50;0;100;30
07:25:46;234;234;50;0;100;30
07:26:16;230;230;50;0;100;30
07:26:46;234;234;50;0;100;29
07:27:16;232;232;50;0;100;30
07:27:46;234;234;50;0;100;30
07:28:16;236;236;50;0;100;30
07:28:46;238;238;50;0;100;30
07:29:16;238;238;50;0;100;30
07:29:46;236;208;50;0;100;30
07:30:16;238;210;50;0;100;30
07:30:46;238;212;50;0;100;30
07:31:16;240;212;50;0;100;30
07:31:46;240;212;50;0;100;30
07:32:16;246;214;50;0;100;30
07:32:46;246;216;50;0;100;30
07:33:16;242;214;50;0;100;30
07:33:46;240;212;50;0;100;30
07:34:16;242;212;50;0;100;30
07:34:46;246;216;50;0;100;30
07:35:16;246;216;50;0;100;30
07:35:46;250;220;50;0;100;30
07:36:16;248;218;50;0;100;30
07:36:46;246;216;50;0;100;30
07:37:16;236;208;50;0;100;30
07:37:46;240;212;50;0;100;30
07:38:16;240;212;50;0;100;30
07:38:46;242;214;50;0;100;30
07:39:16;232;232;50;0;100;30
07:39:46;236;236;50;0;100;30
07:40:16;234;234;50;0;100;30
07:40:46;236;236;50;0;100;30
07:41:16;240;212;50;0;100;30
07:41:46;240;212;50;0;100;30
07:42:16;238;210;50;0;100;30
07:42:46;236;208;50;0;100;30
07:43:16;240;212;50;0;100;30
07:43:46;246;216;50;0;100;30
07:44:16;248;218;50;0;100;30
07:44:46;248;220;50;0;100;30
07:45:16;254;220;50;0;100;30
07:45:46;250;220;50;0;100;30
07:46:16;254;222;50;0;100;30
07:46:46;256;224;50;0;100;30
07:47:16;256;224;50;0;100;30
07:47:46;256;224;50;0;100;30
07:48:16;252;222;50;0;100;30
07:48:46;250;220;50;0;100;30
07:49:16;240;212;50;0;100;30
07:49:46;240;212;50;0;100;30
07:50:16;240;212;50;0;100;30
07:50:46;240;212;50;0;100;30
07:51:16;238;210;50;0;100;30
07:51:46;240;212;50;0;100;30
07:52:16;234;208;50;0;100;30
07:52:46;236;208;50;0;100;30
07:53:16;234;206;50;0;100;30
07:53:46;234;208;50;0;100;30
07:54:16;234;206;50;0;100;30
07:54:46;236;208;50;0;100;30
07:55:16;238;210;50;0;100;30
07:55:46;240;212;50;0;100;30
07:56:16;240;214;50;0;100;30
07:56:46;240;212;50;0;100;30
07:57:16;244;214;50;0;100;30
07:57:46;244;214;50;0;100;30
07:58:16;244;214;50;0;100;30
07:58:46;242;214;50;0;100;30
07:59:16;238;208;50;0;100;30
07:59:46;242;214;50;0;100;30
08:00:16;246;216;50;0;100;30
08:00:46;242;214;50;0;100;30
08:01:16;240;212;50;0;100;30
08:01:46;236;208;50;0;100;30
08:02:16;236;208;50;0;100;30
08:02:46;236;206;50;0;100;30
08:03:16;236;208;50;0;100;30
08:03:46;238;210;50;0;100;30
08:04:21;236;208;50;0;100;30
08:04:54;234;206;50;0;100;30
08:05:24;236;208;50;0;100;30
08:05:54;236;208;50;0;100;30
08:06:24;232;232;50;0;100;30
08:06:54;232;232;50;0;100;30
08:07:24;242;214;50;0;100;29
08:07:54;240;212;50;0;100;30
08:08:24;242;214;50;0;100;30
08:08:54;246;218;50;0;100;30
08:09:24;248;220;50;0;100;30
08:09:54;242;214;50;0;100;30
08:10:24;246;216;50;0;100;30
08:10:54;248;218;50;0;100;30
08:11:24;248;220;50;0;100;30
08:11:54;246;216;50;0;100;30
08:12:24;244;214;50;0;100;30
08:12:54;242;214;50;0;100;30
08:13:24;242;214;50;0;100;30
08:13:54;240;212;50;0;100;30
08:14:24;234;206;50;0;100;30
08:14:54;238;210;50;0;100;30
08:15:24;242;214;50;0;100;30
08:15:54;238;210;50;0;100;30
08:16:24;236;208;50;0;100;30
08:16:54;236;208;50;0;100;30
08:17:24;236;208;50;0;100;30
08:17:54;238;212;50;0;100;30
08:18:24;242;214;50;0;100;30
08:18:54;242;214;50;0;100;30
08:19:24;242;214;50;0;100;30
08:19:54;240;212;50;0;100;30
08:20:24;240;214;50;0;100;30
08:20:54;240;214;50;0;100;30
08:21:24;246;216;50;0;100;30
08:21:54;246;216;50;0;100;30
08:22:24;242;214;50;0;100;30
08:22:54;238;210;50;0;100;30
08:23:24;236;208;50;0;100;30
08:23:54;236;208;50;0;100;30
08:24:24;236;208;50;0;100;30
08:24:54;236;208;50;0;100;30
08:25:24;240;212;50;0;100;30
08:25:54;238;212;50;0;100;30
08:26:24;236;206;50;0;100;30
08:26:54;234;234;50;0;100;30
08:27:24;238;238;50;0;100;30
08:27:54;236;236;50;0;100;30
08:28:24;242;214;50;0;100;30
08:28:54;244;214;50;0;100;30
08:29:24;244;214;50;0;100;30
08:29:54;246;216;50;0;100;30
08:30:24;250;220;50;0;100;30
08:30:54;250;220;50;0;100;30
08:31:24;248;220;50;0;100;30
08:31:54;250;220;50;0;100;30
08:32:24;254;222;50;0;100;30
08:32:54;260;226;50;0;100;30
08:33:24;260;228;50;0;100;30
08:33:54;260;228;50;0;100;30
08:34:24;262;228;50;0;100;30
08:34:54;260;226;50;0;100;30
08:35:24;254;222;50;0;100;30
08:35:54;252;222;50;0;100;30
08:36:24;250;220;50;0;100;30
08:36:54;252;222;50;0;100;30
08:37:24;250;220;50;0;100;30
08:37:54;246;216;50;0;100;30
08:38:24;248;216;50;0;100;30
08:38:54;242;214;50;0;100;30
08:39:24;244;214;50;0;100;30
08:39:54;248;220;50;0;100;30
08:40:24;246;216;50;0;100;30
08:40:54;248;220;50;0;100;30
08:41:24;254;222;50;0;100;30
08:41:54;254;222;50;0;100;30
08:42:24;254;222;50;0;100;30
08:42:54;252;220;50;0;100;30
08:43:24;260;226;50;0;100;30
08:43:54;256;224;50;0;100;30
08:44:24;250;220;50;0;100;30
08:44:54;248;220;50;0;100;30
08:45:24;252;222;50;0;100;30
08:45:54;248;220;50;0;100;30
08:46:24;242;214;50;0;100;30
08:46:54;248;218;50;0;100;30
08:47:24;248;218;50;0;100;30
08:47:54;246;216;50;0;100;30
08:48:24;242;214;50;0;100;30
08:48:54;238;212;50;0;100;30
08:49:24;238;212;50;0;100;30
08:49:54;238;212;50;0;100;30
08:50:24;244;214;50;0;100;30
08:50:54;246;218;50;0;100;30
08:51:24;250;220;50;0;100;30
08:51:54;248;220;50;0;100;30
08:52:24;242;214;50;0;100;30
08:52:54;246;216;50;0;100;30
08:53:24;246;216;50;0;100;30
08:53:54;250;220;50;0;100;30
08:54:24;246;216;50;0;100;30
08:54:54;242;214;50;0;100;30
08:55:24;238;212;50;0;100;30
08:55:54;238;212;50;0;100;30
08:56:24;238;212;50;0;100;30
08:56:54;234;208;50;0;100;30
08:57:24;238;210;50;0;100;30
08:57:54;234;206;50;0;100;30
08:58:24;232;232;50;0;100;30
08:58:54;232;232;50;0;100;30
08:59:24;230;230;50;0;100;30
08:59:54;232;232;50;0;100;30
09:00:24;236;236;50;0;100;30
09:00:54;232;232;50;0;100;30
09:01:24;232;232;50;0;100;30
09:01:54;234;234;50;0;100;30
09:02:24;234;234;50;0;100;30
09:02:54;234;234;50;0;100;30
09:03:24;230;230;50;0;100;30
09:03:54;232;232;50;0;100;30
09:04:24;230;230;50;0;100;30
09:04:54;232;232;50;0;100;30
09:05:24;234;234;50;0;100;30
09:05:54;240;212;50;0;100;30
09:06:24;236;208;50;0;100;30
09:06:54;240;212;50;0;100;30
09:07:24;238;212;50;0;100;30
09:07:54;238;212;50;0;100;30
09:08:24;242;214;50;0;100;29
09:08:54;248;216;50;0;100;30
09:09:24;248;218;50;0;100;30
09:09:54;248;218;50;0;100;30
09:10:24;248;218;50;0;100;30
09:10:54;246;214;50;0;100;30
09:11:24;240;212;50;0;100;30
09:11:54;242;214;50;0;100;29
09:12:24;242;214;50;0;100;30
09:12:54;244;214;50;0;100;30
09:13:24;248;218;50;0;100;30
09:13:54;242;214;50;0;100;30
09:14:24;240;212;50;0;100;30
09:14:54;240;212;50;0;100;30
09:15:24;240;214;50;0;100;30
09:15:54;242;214;50;0;100;30
09:16:24;242;214;50;0;100;30
09:16:54;242;214;50;0;100;30
09:17:24;250;220;50;0;100;30
09:17:54;246;216;50;0;100;30
09:18:24;248;220;50;0;100;30
09:18:54;250;220;50;0;100;30
09:19:24;254;222;50;0;100;30
09:19:54;252;220;50;0;100;30
09:20:24;250;220;50;0;100;30
09:20:54;252;220;50;0;100;30
09:21:24;250;220;50;0;100;30
09:21:54;256;222;50;0;100;30
09:22:24;252;220;50;0;100;30
09:22:54;254;222;50;0;100;30
09:23:24;248;218;50;0;100;30
09:23:54;248;216;50;0;100;30
09:24:24;250;220;50;0;100;30
09:24:54;246;216;50;0;100;30
09:25:24;242;214;50;0;100;30
09:25:54;244;216;50;0;100;30
09:26:24;246;216;50;0;100;30
09:26:54;246;216;50;0;100;30
09:27:24;246;218;50;0;100;30
09:27:54;244;216;50;0;100;30
09:28:24;244;214;50;0;100;30
09:28:54;246;216;50;0;100;30
09:29:24;248;216;50;0;100;30
09:29:54;246;216;50;0;100;30
09:30:24;246;216;50;0;100;30
09:30:54;246;218;50;0;100;30
09:31:24;248;220;50;0;100;30
09:31:54;248;216;50;0;100;30
09:32:24;248;220;50;0;100;30
09:32:54;250;220;50;0;100;30
09:33:24;244;214;50;0;100;30
09:33:54;244;216;50;0;100;30
09:34:24;244;214;50;0;100;30
09:34:54;244;214;50;0;100;30
09:35:24;242;214;50;0;100;30
09:35:54;242;214;50;0;100;30
09:36:24;242;214;50;0;100;30
09:36:54;240;212;50;0;100;30
09:37:24;242;214;50;0;100;30
09:37:54;242;214;50;0;100;30
09:38:24;244;214;50;0;100;30
09:38:54;240;212;50;0;100;30
09:39:24;242;214;50;0;100;30
09:39:54;248;216;50;0;100;30
09:40:24;252;220;50;0;100;30
09:40:54;252;222;50;0;100;30
09:41:24;252;222;50;0;100;30
09:41:54;244;214;50;0;100;30
09:42:24;248;220;50;0;100;30
09:42:54;242;214;50;0;100;30
09:43:24;244;214;50;0;100;30
09:43:54;244;214;50;0;100;30
09:44:24;246;216;50;0;100;30
09:44:54;242;214;50;0;100;30
09:45:24;240;212;50;0;100;30
09:45:54;240;212;50;0;100;30
09:46:24;240;212;50;0;100;30
09:46:54;242;214;50;0;100;30
09:47:24;242;214;50;0;100;30
09:47:54;238;212;50;0;100;30
09:48:24;240;212;50;0;100;30
09:48:54;236;208;50;0;100;30
09:49:24;236;208;50;0;100;30
09:49:54;238;210;50;0;100;30
09:50:24;242;214;50;0;100;30
09:50:54;242;214;50;0;100;30
09:51:24;244;214;50;0;100;30
09:51:54;248;218;50;0;100;30
09:52:24;248;218;50;0;100;30
09:52:54;250;220;50;0;100;30
09:53:24;248;218;50;0;100;30
09:53:54;246;216;50;0;100;30
09:54:24;248;220;50;0;100;30
09:54:54;244;214;50;0;100;30
09:55:24;246;218;50;0;100;30
09:55:54;244;214;50;0;100;30
09:56:24;246;216;50;0;100;30
09:56:54;248;220;50;0;100;30
09:57:24;248;220;50;0;100;30
09:57:54;248;216;50;0;100;30
09:58:24;246;216;50;0;100;30
09:58:54;240;212;50;0;100;30
09:59:24;240;212;50;0;100;30
09:59:54;240;212;50;0;100;30
10:00:24;240;214;50;0;100;30
10:00:54;244;214;50;0;100;30
10:01:24;242;214;50;0;100;30
10:01:54;242;214;50;0;100;30
10:02:24;240;212;50;0;100;30
10:02:54;242;212;50;0;100;30
10:03:24;244;214;50;0;100;30
10:03:54;246;216;50;0;100;30
10:04:24;246;216;50;0;100;30
10:04:54;248;220;50;0;100;30
10:05:24;246;216;50;0;100;30
10:05:54;248;220;50;0;100;30
10:06:24;248;216;50;0;100;30
10:06:54;252;220;50;0;100;30
10:07:24;250;220;50;0;100;30
10:07:54;252;220;50;0;100;30
10:08:24;248;216;50;0;100;30
10:08:54;248;218;50;0;100;30
10:09:24;248;220;50;0;100;30
10:09:54;248;216;50;0;100;30
10:10:24;254;222;50;0;100;30
10:10:54;254;222;50;0;100;30
10:11:24;252;222;50;0;100;30
10:11:54;250;220;50;0;100;30
10:12:24;246;216;50;0;100;30
10:12:54;246;216;50;0;100;30
10:13:24;246;214;50;0;100;30
10:13:54;246;216;50;0;100;30
10:14:24;244;214;50;0;100;30
10:14:54;248;220;50;0;100;30
10:15:24;248;220;50;0;100;30
10:15:54;246;214;50;0;100;30
10:16:24;248;218;50;0;100;30
10:16:54;252;220;50;0;100;30
10:17:24;256;222;50;0;100;30
10:17:54;250;220;50;0;100;30
10:18:24;246;216;50;0;100;30
10:18:54;244;214;50;0;100;30
10:19:24;240;212;50;0;100;30
10:19:54;242;214;50;0;100;30
10:20:24;242;214;50;0;100;30
10:20:54;244;214;50;0;100;30
10:21:24;242;214;50;0;100;29
10:21:54;240;212;50;0;100;30
10:22:24;242;214;50;0;100;30
10:22:54;238;212;50;0;100;30
10:23:24;246;216;50;0;100;30
10:23:54;248;220;50;0;100;30
10:24:24;252;222;50;0;100;30
10:24:54;250;220;50;0;100;30
10:25:24;250;220;50;0;100;30
10:25:54;248;220;50;0;100;30
10:26:24;250;220;50;0;100;30
10:26:54;250;220;50;0;100;30
10:27:24;248;220;50;0;100;30
10:27:54;256;222;50;0;100;30
10:28:24;254;222;50;0;100;30
10:28:54;254;222;50;0;100;30
10:29:24;252;222;50;0;100;30
10:29:54;254;222;50;0;100;30
10:30:24;248;220;50;0;100;30
10:30:54;248;220;50;0;100;30
10:31:24;250;220;50;0;100;30
10:31:54;250;220;50;0;100;30
10:32:24;250;220;50;0;100;30
10:32:54;246;216;50;0;100;30
10:33:24;246;218;50;0;100;31
10:33:54;246;216;50;0;100;30
10:34:24;244;214;50;0;100;30
10:34:54;246;216;50;0;100;30
10:35:24;252;220;50;0;100;30
10:35:54;252;220;50;0;100;30
10:36:24;258;224;50;0;100;30
10:36:54;254;222;50;0;100;30
10:37:24;254;222;50;0;100;30
10:37:54;254;222;50;0;100;30
10:38:24;252;222;50;0;100;30
10:38:54;252;222;50;0;100;30
10:39:24;254;222;50;0;100;30
10:39:54;254;222;50;0;100;30
10:40:24;252;222;50;0;100;30
10:40:54;254;222;50;0;100;30
10:41:24;252;222;50;0;100;30
10:41:54;252;220;50;0;100;30
10:42:24;252;222;50;0;100;30
10:42:54;256;224;50;0;100;30
10:43:24;252;220;50;0;100;30
10:43:54;250;220;50;0;100;30
10:44:24;254;222;50;0;100;30
10:44:54;256;224;50;0;100;30
10:45:24;258;224;50;0;100;30
10:45:54;256;224;50;0;100;30
10:46:24;256;224;50;0;100;30
10:46:54;252;222;50;0;100;30
10:47:24;254;222;50;0;100;30
10:47:54;250;220;50;0;100;30
10:48:24;254;222;50;0;100;30
10:48:54;256;222;50;0;100;30
10:49:24;252;220;50;0;100;30
10:49:54;256;222;50;0;100;30
10:50:24;254;222;50;0;100;30
10:50:54;252;222;50;0;100;30
10:51:24;252;220;50;0;100;30
10:51:54;254;222;50;0;100;30
10:52:24;254;222;50;0;100;30
10:52:54;254;222;50;0;100;30
10:53:24;254;222;50;0;100;30
10:53:54;250;220;50;0;100;30
10:54:24;248;218;50;0;100;30
10:54:54;252;220;50;0;100;30
10:55:24;260;226;50;0;100;30
10:55:54;258;226;50;0;100;30
10:56:24;258;224;50;0;100;30
10:56:54;252;222;50;0;100;30
10:57:24;254;222;50;0;100;30
10:57:54;248;220;50;0;100;30
10:58:24;248;218;50;0;100;30
10:58:54;244;214;50;0;100;30
10:59:24;246;216;50;0;100;30
10:59:54;242;214;50;0;100;30
11:00:24;246;216;50;0;100;30
11:00:54;246;216;50;0;100;30
11:01:24;248;220;50;0;100;30
11:01:54;252;220;50;0;100;30
11:02:24;250;220;50;0;100;30
11:02:54;250;220;50;0;100;30
11:03:24;248;220;50;0;100;30
11:03:54;248;220;50;0;100;30
11:04:33;250;220;50;0;100;30
11:05:03;252;220;50;0;100;30
11:05:33;252;222;50;0;100;30
11:06:03;248;218;50;0;100;30
11:06:33;248;218;50;0;100;30
11:07:03;246;216;50;0;100;30
11:07:33;248;216;50;0;100;30
11:08:03;248;218;50;0;100;30
11:08:33;250;220;50;0;100;30
11:09:03;250;220;50;0;100;30
11:09:33;252;220;50;0;100;30
11:10:03;248;220;50;0;100;30
11:10:33;256;222;50;0;100;30
11:11:03;256;224;50;0;100;30
11:11:33;252;222;50;0;100;30
11:12:03;256;224;50;0;100;30
11:12:33;254;222;50;0;100;30
11:13:03;256;222;50;0;100;30
11:13:33;252;220;50;0;100;30
11:14:03;250;220;50;0;100;30
11:14:33;248;218;50;0;100;30
11:15:03;248;218;50;0;100;30
11:15:33;250;220;50;0;100;30
11:16:03;254;222;50;0;100;30
11:16:33;256;224;50;0;100;30
11:17:03;254;222;50;0;100;30
11:17:33;254;222;50;0;100;30
11:18:03;252;220;50;0;100;30
11:18:33;252;220;50;0;100;30
11:19:03;256;224;50;0;100;30
11:19:33;258;224;50;0;100;30
11:20:03;254;222;50;0;100;30
11:20:33;252;222;50;0;100;30
11:21:03;254;222;50;0;100;30
11:21:33;254;222;50;0;100;30
11:22:03;254;222;50;0;100;30
11:22:33;256;222;50;0;100;30
11:23:03;248;218;50;0;100;30
11:23:33;250;220;50;0;100;30
11:24:03;246;218;50;0;100;31
11:24:33;248;220;50;0;100;30
11:25:03;250;220;50;0;100;30
11:25:33;256;224;50;0;100;30
11:26:03;256;222;50;0;100;30
11:26:33;254;222;50;0;100;30
11:27:03;252;220;50;0;100;30
11:27:33;250;220;50;0;100;30
11:28:03;248;218;50;0;100;30
11:28:33;248;220;50;0;100;30
11:29:03;252;220;50;0;100;30
11:29:33;250;220;50;0;100;30
11:30:03;250;220;50;0;100;30
11:30:33;246;218;50;0;100;30
11:31:03;248;218;50;0;100;30
11:31:33;248;218;50;0;100;30
11:32:03;250;220;50;0;100;30
11:32:33;250;220;50;0;100;30
11:33:03;248;220;50;0;100;30
11:33:33;246;218;50;0;100;30
11:34:03;246;216;50;0;100;30
11:34:33;244;214;50;0;100;30
11:35:03;248;216;50;0;100;30
11:35:33;248;220;50;0;100;30
11:36:03;248;220;50;0;100;30
11:36:33;250;220;50;0;100;30
11:37:03;250;220;50;0;100;30
11:37:33;250;220;50;0;100;30
11:38:03;246;216;50;0;100;30
11:38:33;246;216;50;0;100;30
11:39:03;246;216;50;0;100;30
11:39:33;252;220;50;0;100;30
11:40:03;252;220;50;0;100;30
11:40:33;252;222;50;0;100;30
11:41:03;252;220;50;0;100;30
11:41:33;248;218;50;0;100;30
11:42:03;248;220;50;0;100;30
11:42:33;248;216;50;0;100;30
11:43:03;254;222;50;0;100;30
11:43:33;254;222;50;0;100;30
11:44:03;254;222;50;0;100;30
11:44:33;252;222;50;0;100;30
11:45:03;254;222;50;0;100;30
11:45:33;250;220;50;0;100;30
11:46:03;256;222;50;0;100;30
11:46:33;256;222;50;0;100;30
11:47:03;254;222;50;0;100;30
11:47:33;258;224;50;0;100;30
11:48:03;256;224;50;0;100;30
11:48:33;252;220;50;0;100;30
11:49:03;250;220;50;0;100;30
11:49:33;250;220;50;0;100;30
11:50:03;252;220;50;0;100;30
11:50:33;254;220;50;0;100;30
11:51:03;252;220;50;0;100;30
11:51:33;252;222;50;0;100;30
11:52:03;250;220;50;0;100;30
11:52:33;250;220;50;0;100;30
11:53:03;246;216;50;0;100;30
11:53:33;248;218;50;0;100;30
11:54:03;248;218;50;0;100;30
11:54:33;250;220;50;0;100;30
11:55:03;250;220;50;0;100;30
11:55:33;248;220;50;0;100;30
11:56:03;246;216;50;0;100;30
11:56:33;246;216;50;0;100;30
11:57:03;246;216;50;0;100;30
11:57:33;246;216;50;0;100;31
11:58:03;246;216;50;0;100;30
11:58:33;246;216;50;0;100;30
11:59:03;248;218;50;0;100;30
11:59:33;246;216;50;0;100;30
12:00:03;244;216;50;0;100;30
12:00:33;248;220;50;0;100;30
12:01:03;246;216;50;0;100;30
12:01:33;240;212;50;0;100;30
12:02:03;244;214;50;0;100;30
12:02:33;246;214;50;0;100;30
12:03:03;246;216;50;0;100;30
12:03:33;246;218;50;0;100;30
12:04:03;246;216;50;0;100;30
12:04:33;244;216;50;0;100;30
12:05:03;244;214;50;0;100;30
12:05:33;244;214;50;0;100;30
12:06:03;248;216;50;0;100;30
12:06:33;246;216;50;0;100;30
12:07:03;248;216;50;0;100;30
12:07:33;248;218;50;0;100;30
12:08:03;240;212;50;0;100;30
12:08:33;240;212;50;0;100;30
12:09:03;244;214;50;0;100;30
12:09:33;242;214;50;0;100;30
12:10:03;240;212;50;0;100;30
12:10:33;240;212;50;0;100;30
12:11:03;242;214;50;0;100;30
12:11:33;248;218;50;0;100;30
12:12:03;244;214;50;0;100;30
12:12:33;246;216;50;0;100;30
12:13:03;242;214;50;0;100;30
12:13:33;242;214;50;0;100;30
12:14:03;240;212;50;0;100;30
12:14:33;240;212;50;0;100;30
12:15:03;242;212;50;0;100;30
12:15:33;242;214;50;0;100;31
12:16:03;246;216;50;0;100;30
12:16:33;242;214;50;0;100;30
12:17:03;246;216;50;0;100;30
12:17:33;246;214;50;0;100;30
12:18:03;246;216;50;0;100;30
12:18:33;246;216;50;0;100;30
12:19:03;246;214;50;0;100;30
12:19:33;244;214;50;0;100;30
12:20:03;246;216;50;0;100;30
12:20:33;246;214;50;0;100;30
12:21:03;246;216;50;0;100;30
12:21:33;246;216;50;0;100;30
12:22:03;244;214;50;0;100;30
12:22:33;246;214;50;0;100;30
12:23:03;246;216;50;0;100;30
12:23:33;248;220;50;0;100;30
12:24:03;246;216;50;0;100;30
12:24:33;242;214;50;0;100;30
12:25:03;248;216;50;0;100;30
12:25:33;248;220;50;0;100;30
12:26:03;248;220;50;0;100;30
12:26:33;252;220;50;0;100;30
12:27:03;248;220;50;0;100;30
12:27:33;248;216;50;0;100;30
12:28:03;248;218;50;0;100;30
12:28:33;250;218;50;0;100;30
12:29:03;250;220;50;0;100;30
12:29:33;246;214;50;0;100;30
12:30:03;246;214;50;0;100;30
12:30:33;246;216;50;0;100;30
12:31:03;244;216;50;0;100;30
12:31:33;244;214;50;0;100;30
12:32:03;244;214;50;0;100;30
12:32:33;242;214;50;0;100;30
12:33:03;244;214;50;0;100;30
12:33:33;242;214;50;0;100;30
12:34:03;242;214;50;0;100;30
12:34:33;244;214;50;0;100;30
12:35:03;242;214;50;0;100;30
12:35:33;242;214;50;0;100;31
12:36:03;244;214;50;0;100;30
12:36:33;246;216;50;0;100;30
12:37:03;246;216;50;0;100;30
12:37:33;244;214;50;0;100;30
12:38:03;244;216;50;0;100;30
12:38:33;248;218;50;0;100;30
12:39:03;246;216;50;0;100;30
12:39:33;244;214;50;0;100;30
12:40:03;244;214;50;0;100;30
12:40:33;248;216;50;0;100;30
12:41:03;248;218;50;0;100;30
12:41:33;246;218;50;0;100;30
12:42:03;246;216;50;0;100;30
12:42:33;242;214;50;0;100;30
12:43:03;240;212;50;0;100;30
12:43:33;240;214;50;0;100;30
12:44:03;238;212;50;0;100;30
12:44:33;242;214;50;0;100;30
12:45:03;240;212;50;0;100;30
12:45:33;240;212;50;0;100;30
12:46:03;242;214;50;0;100;30
12:46:33;246;214;50;0;100;30
12:47:03;242;214;50;0;100;30
12:47:33;240;212;50;0;100;30
12:48:03;242;214;50;0;100;30
12:48:33;240;212;50;0;100;30
12:49:03;238;212;50;0;100;30
12:49:33;238;212;50;0;100;30
12:50:03;242;214;50;0;100;30
12:50:33;240;212;50;0;100;30
12:51:03;242;214;50;0;100;30
12:51:33;242;214;50;0;100;30
12:52:03;242;214;50;0;100;30
12:52:33;242;214;50;0;100;30
12:53:03;242;214;50;0;100;30
12:53:33;240;212;50;0;100;30
12:54:03;244;214;50;0;100;30
